"","Gene","logFC","logCPM","LR","PValue","FDR","OGGend","gene_Amel","gene_Mphar"
"1136","CG32512",-0.0249571868929789,5.97246780163055,0.0117183115671637,0.913796471139978,0.932029389575699,"EOG090R0C0B","LOC411902","LOC105830523"
"1137","CG3253",3.78057305568101,1.63007852577066,10.0263532171728,0.00154316260748092,0.00262719809929458,"EOG090R03MT","LOC410005","LOC105830447"
"1138","CG32533",-0.640301709343495,4.82441915054348,6.93976861504604,0.00843000173417728,0.0128762269822677,"EOG090R00ZZ","LOC413592","LOC105832769"
"1139","CG32536",-1.43448940633611,3.997511752961,13.9481315529618,0.000187924344105616,0.000364016685201085,"EOG090R0DIP","LOC726312","LOC105830313"
"1140","CG32537",-1.06758059072255,4.92428791913612,20.2347105840498,6.84987179352865e-06,1.57036619222386e-05,"EOG090R05UK","LOC102653780","LOC105832688"
"1141","CG32544",-0.334759556479541,3.09025073948309,0.824321527395563,0.363919675014219,0.415669911830152,"EOG090R0O2D","LOC727019","LOC105830891"
"1142","CG32549",0.396981434478315,7.48196432947142,5.08983042824088,0.0240665448014457,0.0344034588528339,"EOG090R01QC","LOC551770","LOC105830783"
"1143","CG3257",2.87416579812879,4.3857303960822,44.3256734956997,2.78045738719111e-11,1.11756448530327e-10,"EOG090R0EDE","LOC726896","LOC105840058"
"1144","CG32576",0.957338961387758,3.57023915185649,3.22242581822421,0.0726359137757747,0.096025834020812,"EOG090R0JF0","LOC412806","LOC105839318"
"1145","CG32579",-2.49094334629355,4.8324906022754,81.453417289117,1.79441660960814e-19,1.31616959268388e-18,"EOG090R061Y","LOC727466","LOC105840218"
"1146","CG32590",-0.604856267003854,1.87802634727752,1.24540624846156,0.264431676065299,0.312268089920496,"EOG090R0EQH","LOC551585","LOC105834361"
"1147","CG32647",2.06818253332184,4.41540205323156,19.3684304970946,1.07774032596469e-05,2.41848617046737e-05,"EOG090R0LPO","LOC725417","LOC105829116"
"1148","CG32649",0.374249598419267,5.77088900473011,2.524253927282,0.112107792981489,0.142573421847344,"EOG090R021S","LOC552569","LOC105837749"
"1149","CG3267",-1.64220100024693,5.85022318495543,45.8119149605253,1.30169386682255e-11,5.34622351235567e-11,"EOG090R035L","LOC410554","LOC105839402"
"1150","CG32687",0.658349722440736,6.58213036766734,9.28814244765923,0.00230641919914658,0.00383556666284503,"EOG090R07ZM","LOC411291","LOC105831993"
"1151","CG32732",-1.8048759260535,5.5071914564043,51.575698777841,6.88890225457238e-13,3.15717598499207e-12,"EOG090R068M","LOC410155","LOC105830514"
"1152","CG32758",-1.46663872533197,6.38997810161986,47.0241466034138,7.01174995690906e-12,2.95906535014689e-11,"EOG090R06A5","LOC408945","LOC105834269"
"1153","CG32795",0.0725357972993525,5.6581619863978,0.118530549396841,0.730633724072763,0.768001366820342,"EOG090R09U2","LOC552590","LOC105831244"
"1154","CG32816",-0.718785190446429,2.76076474774397,1.74870987770416,0.186039000934013,0.226592957149345,"EOG090R098A","LOC100577847","LOC105832168"
"1155","CG32850",1.08327969183735,4.36596231044484,13.9998605119798,0.000182824195421256,0.000354688902288649,"EOG090R0EC8","LOC408648","LOC105834411"
"1156","CG3294",1.69291129008078,3.41305759049588,20.5331378098503,5.8607791886432e-06,1.35200756659096e-05,"EOG090R04O7","LOC408597","LOC105836276"
"1157","CG32944",3.83806072081748,3.5212338263627,70.6212410516872,4.32831608412926e-17,2.71862978743544e-16,"EOG090R04OY","LOC413577","LOC105835444"
"1158","CG3295",-0.155614838532706,6.07768603967273,0.502767074423188,0.47828681043159,0.529729214042454,"EOG090R05AM","LOC410595","LOC105829564"
"1159","CG33057",0.666070536788216,2.35151394552091,0.956836160523222,0.327985294198212,0.379187823308719,"EOG090R0ESD","LOC102655963","LOC105837181"
"1160","CG3308",2.01205274284168,7.14637670881663,133.11500453227,8.53232045150487e-31,1.22198520489369e-29,"EOG090R08ZH","LOC412378","LOC105834795"
"1161","CG33080",1.70620392225225,6.48336126571542,52.8487165487732,3.6025399875354e-13,1.69227703090259e-12,"EOG090R02CD","LOC726210","LOC105834268"
"1162","CG33082",-1.47488179461865,1.58828573823265,7.00634480587428,0.00812213382335812,0.0124441177299775,"EOG090R0N2T","LOC724659","LOC105838347"
"1163","CG3309",-1.83742571266821,5.34179601621766,60.3419164123795,7.97313182762891e-15,4.24779145151283e-14,"EOG090R02FP","LOC100576433","LOC105835002"
"1164","CG33110",3.09092837628868,5.24896365737163,136.539240365805,1.52078388056056e-31,2.25247752175746e-30,"EOG090R07FO","LOC724867","LOC105833908"
"1165","CG33120",-0.85952332194068,4.12189300247618,4.2712786627275,0.0387617520445193,0.0536485898888876,"EOG090R04H8","LOC100576497","LOC105837513"
"1166","CG33129",-0.983638742291233,7.79420588839623,25.7387330484451,3.90902416707848e-07,1.03191612546182e-06,"EOG090R0DFZ","LOC726030","LOC105837361"
"1167","CG33143",2.61034531592503,3.61991267842714,44.2570807684235,2.87960915936445e-11,1.1550882937845e-10,"EOG090R04OI","LOC726188","LOC105834529"
"1168","CG33144",1.35155006983377,7.22141024019475,60.7205015819219,6.57814820832079e-15,3.52532157744848e-14,"EOG090R01O2","LOC410225","LOC105837963"
"1169","CG33158",-0.427182933390754,5.45511510237675,5.00354832774741,0.0252954087549374,0.0360515634070941,"EOG090R02RA","LOC409305","LOC105830673"
"1170","CG33203",2.65268673322758,4.36463527513827,62.298384506292,2.95167120561896e-15,1.63912304053536e-14,"EOG090R0OOV","LOC727130","LOC105837319"
"1171","CG33217",-0.721240822680516,2.05160453131235,1.81698154165255,0.177672992600361,0.217119577079857,"EOG090R08CQ","LOC100577127","LOC105838674"
"1172","CG33229",-0.921184855641872,6.04559987058622,17.3835344751196,3.05460733371322e-05,6.48941302268827e-05,"EOG090R0IXD","LOC102655090","LOC105832761"
"1173","CG33260",-0.134729015233521,0.80839127776164,0.0274931836296997,0.868305936234953,0.891560936587352,"EOG090R0FXB","LOC100576272","LOC105839515"
"1174","CG3328",2.14866129822132,5.11286677576053,156.428982919168,6.82222646332284e-36,1.34395164795261e-34,"EOG090R01ET","LOC410166","LOC105835892"
"1175","CG33298",-1.71090387677949,6.8083658879622,71.3022700288141,3.06482992335058e-17,1.9372368215573e-16,"EOG090R0162","LOC409192","LOC105834166"
"1176","CG33303",-0.0698252409419975,7.50832602833496,0.134049792599098,0.714269483209819,0.753501768296695,"EOG090R04XF","Rpn1","LOC105837364"
"1177","CG33331",-1.73495156561797,3.02749359456656,17.0761316489185,3.59108050592522e-05,7.58387510234377e-05,"EOG090R075J","LOC107965021","LOC105831022"
"1178","CG33332",-2.07309486925393,3.14069588736913,21.3395008223933,3.84721951698597e-06,9.09176959348416e-06,"EOG090R0BTP","LOC100576915","LOC105831021"
"1179","CG3335",-2.49002572314819,5.47636347528775,115.645563094808,5.68307183667527e-27,6.62769820380285e-26,"EOG090R01RV","LOC552231","LOC105837861"
"1180","CG3337",0.536071808427809,3.98025015730821,1.64978215424326,0.198988583655547,0.241096818689482,"EOG090R0H2P","LOC552053","LOC105836609"
"1181","CG3356",-0.0992848190903745,6.99063639636756,0.293420917283767,0.588036619956373,0.637055649138695,"EOG090R01WK","LOC413096","LOC105841099"
"1182","CG3358",-1.09969462909554,4.41037993682981,18.466642178798,1.72904298980557e-05,3.79377075112964e-05,"EOG090R0CH3","LOC411837","LOC105837363"
"1183","CG33635",-1.03839718284344,2.28294195935693,4.62883826408025,0.031438844494112,0.0441321506713573,"EOG090R0GAR","LOC411493","LOC105837221"
"1184","CG33671",-0.96971160166895,5.6149333157616,16.4567995433392,4.97713472796526e-05,0.000103165063356951,"EOG090R07XW","LOC552163","LOC105836044"
"1185","CG3368",-1.74770409760138,6.07122903341467,44.5068130858938,2.53473587136543e-11,1.02127110613462e-10,"EOG090R00DY","LOC100577602","LOC105828129"
"1186","CG33695",-1.22989118005998,4.96484599812866,32.8610567446242,9.89864659478858e-09,3.07957894060089e-08,"EOG090R0L9W","LOC408633","LOC105838789"
"1187","CG33713",0.204985927998245,5.96132406726805,0.914736887655251,0.338860699098769,0.390492884233124,"EOG090R0ERQ","LOC102656914","LOC105838042"
"1188","CG33722",-0.351479257743139,5.97694180754953,2.60357865829317,0.106622711694407,0.136363252523717,"EOG090R08T2","LOC727144","LOC105830439"
"1189","CG3376",0.271728125443444,5.94980448290864,1.61756846355258,0.203431164203178,0.245973052496031,"EOG090R01K4","LOC727146","LOC105835982"
"1190","CG33786",-1.22861505418975,4.10552981441183,15.9156988974638,6.62271110156522e-05,0.000135471340571316,"EOG090R0GCR","LOC725234","LOC105835592"
"1191","CG33932",-0.766681333310688,5.04434359802633,14.2932678185714,0.000156423316231995,0.00030663276621446,"EOG090R0G6P","LOC726521","LOC105834603"
"1192","CG33969",-0.171848497456541,4.62963672154045,0.54228116793759,0.461488871107517,0.513005583495007,"EOG090R0BX0","LOC726631","LOC105835373"
"1193","CG33977",-0.873572548943163,2.45149621860003,4.49128676500277,0.0340680254784164,0.0476550768971169,"EOG090R0NTF","LOC727186","LOC105829484"
"1194","CG34001",-1.99650718926709,2.3400608467559,18.5259921014307,1.67603013961917e-05,3.68719232657777e-05,"EOG090R0Q6J","LOC726016","LOC105834178"
"1195","CG3402",-1.9354725756812,4.41040923845085,31.8244524804702,1.68754773346313e-08,5.11291057968403e-08,"EOG090R0KQB","LOC551654","LOC105832951"
"1196","CG34039",-0.359917242325052,2.84824305999569,0.857269464554835,0.354503942295564,0.406095550741434,"EOG090R0H8Z","LOC409913","LOC105833217"
"1197","CG3407",-2.0885452154942,4.4801398003067,57.2320955863056,3.87298905776108e-14,1.97170352031473e-13,"EOG090R060F","LOC411652","LOC105834625"
"1198","CG3408",0.0631135006356821,5.10220051773246,0.101014558421426,0.750615504662908,0.785443559781637,"EOG090R0BLG","LOC102654555","LOC105832197"
"1199","CG34115",3.67470931269423,0.844887483998725,9.88304425425467,0.00166808732519588,0.00282444274801299,"EOG090R0RDN","LOC724583","LOC105828975"
"1200","CG34120",2.57504577253255,7.38280944317822,202.786080636301,5.15071144931845e-46,1.5100674037296e-44,"EOG090R000O","LOC410829","LOC105837746"
"1201","CG34126",-0.229989519186774,7.2796418854807,1.59007397361119,0.207315565373359,0.250275106653947,"EOG090R00CJ","LOC408624","LOC105830203"
"1202","CG34133",-0.0260931138728775,7.05537827304779,0.0234886232943774,0.878193254405676,0.899951717889975,"EOG090R022I","LOC408507","LOC105830730"
"1203","CG34136",1.75645384468168,1.51530687875302,5.98070725641568,0.0144632011573456,0.0213869142762825,"EOG090R0LYJ","LOC100578666","LOC105840327"
"1204","CG34140",-0.355138823166903,4.02792166855215,0.668291396301536,0.413647938961268,0.465903124922702,"EOG090R0G76","LOC725326","LOC105840793"
"1205","CG34148",-0.802920585874318,2.44671347143995,3.341299529162,0.0675612303868184,0.0897933792661074,"EOG090R0J50","LOC100577912","LOC105829320"
"1206","CG34150",0.407488665978711,3.68554507838927,1.54838900983254,0.213373424299125,0.256965844317225,"EOG090R0HZP","LOC726662","LOC105838325"
"1207","CG34164",-0.923162789815243,1.0116860466733,1.13285993551736,0.287166130655974,0.336444756744094,"EOG090R0LOO","LOC102655057","LOC105828449"
"1208","CG34183",-1.30222702185582,1.99249793913329,6.39102950245769,0.0114698487817283,0.0172185922675102,"EOG090R0HW7","LOC724863","LOC105832200"
"1209","CG34195",-1.808826012407,3.98977252075577,27.0256489139733,2.00773596184927e-07,5.45911403920171e-07,"EOG090R0AMT","LOC551133","LOC105838846"
"1210","CG3420",-1.65361567778122,4.94725255352213,55.2830579416421,1.04364255466429e-13,5.10954272342517e-13,"EOG090R0GBI","LOC102656425","LOC105827846"
"1211","CG34213",-0.939292150611315,0.48871745355707,1.00757936597149,0.31548344718465,0.366111761321851,"EOG090R0KY8","LOC727436","LOC105839237"
"1212","CG34228",-0.547214833725112,2.52644532332869,0.849035837478646,0.356825237807068,0.408315230221657,"EOG090R0OLR","LOC100578684","LOC105830624"
"1213","CG34231",-0.312758342748583,1.68676338377166,0.315526055414649,0.574308809059841,0.623702277825305,"EOG090R0IZA","LOC724176","LOC105836254"
"1214","CG34236",2.32991208322971,2.36481088704707,11.3556433003008,0.000752190629232248,0.00134297621210587,"EOG090R0KQI","LOC100577128","LOC105831706"
"1215","CG3430",-3.86493754880054,5.44188397020003,206.992069538595,6.22490953381657e-47,1.92701547307713e-45,"EOG090R06HU","LOC552778","LOC105830165"
"1216","CG34313",1.67968903838821,2.52224211424303,12.7258791781419,0.000360630283057455,0.000672546802903033,"EOG090R0FF0","LOC100578277","LOC105829035"
"1217","CG3434",-1.17670123921327,3.96609974710796,8.90234346952852,0.00284804908832805,0.004676223573127,"EOG090R08SB","LOC410295","LOC105837116"
"1218","CG34347",0.155071392952823,4.49550702026202,0.412297209828077,0.520805829296275,0.5714875062115,"EOG090R036L","LOC411452","LOC105831386"
"1219","CG34355",2.37442690323661,3.82288083841594,47.0244835777055,7.01054451769177e-12,2.95906535014689e-11,"EOG090R02B1","LOC410021","LOC105840171"
"1220","CG3436",-1.71870438163603,5.3187749296696,65.2405408191798,6.62916282589165e-16,3.86882289511054e-15,"EOG090R0780","LOC552715","LOC105835627"
"1221","CG34367",8.4729154428014,2.81482879810387,57.5483319991851,3.29775455224069e-14,1.6874752246784e-13,"EOG090R0CIC","LOC724307","LOC105840555"
"1222","CG3437",-1.71077143899628,4.35999651161772,37.9711830542625,7.17972861746098e-10,2.53785584605855e-09,"EOG090R0EJL","LOC724923","LOC105831011"
"1223","CG34370",2.28324826436067,3.15861397900998,29.5216325166352,5.52960672886987e-08,1.58982174425656e-07,"EOG090R0IFY","LOC409139","LOC105829095"
"1224","CG34384",3.77305620956782,4.1943800474619,94.7972807673873,2.10915171407587e-22,1.85397039558274e-21,"EOG090R00BP","LOC412355","LOC105829137"
"1225","CG34386",1.05685760778154,1.90954383652615,3.39038728370047,0.0655775443592875,0.0873549328041398,"EOG090R0DEP","LOC100577488","LOC105837806"
"1226","CG34401",-1.1037434838805,7.50052333463199,33.4330419277764,7.37601175873276e-09,2.32818509218012e-08,"EOG090R00ZR","LOC413399","LOC105840814"
"1227","CG34404",1.48611883571411,4.14182756214353,25.333649506066,4.82222589819127e-07,1.2606333006339e-06,"EOG090R0594","LOC408528","LOC105832808"
"1228","CG34408",0.267562141612784,7.02335089997637,2.49355867664235,0.11431298615311,0.145211143873353,"EOG090R02E9","LOC412130","LOC105839028"
"1229","CG34424",0.0421873099488685,4.97360883306479,0.0572265183050436,0.810934492821212,0.839397198799776,"EOG090R0FZV","LOC100577699","LOC105831137"
"1230","CG34449",-0.345452907859458,6.49467401067489,3.18735569337844,0.0742099627428047,0.0979119667267077,"EOG090R02DC","LOC551683","LOC105827878"
"1231","CG3511",-1.59431346892588,5.12019985614177,59.7447936635777,1.07990471286448e-14,5.69549744858897e-14,"EOG090R031P","LOC413544","LOC105837663"
"1232","CG3520",-0.419026396940659,4.05985964602866,1.99643356999599,0.157669815541938,0.195115173348484,"EOG090R0B1M","LOC726841","LOC105836602"
"1233","CG3527",-1.90934730241396,4.58640017875759,51.7962625008541,6.15688975459151e-13,2.83603868178226e-12,"EOG090R0CF8","LOC409857","LOC105839821"
"1234","CG3529",0.330470518787246,5.88304798506692,1.47851365805283,0.224007219153803,0.268603868702647,"EOG090R05WN","LOC726833","LOC105839132"
"1235","CG3530",0.365046321190455,6.26776137749473,3.20420161871422,0.0734493483521642,0.097024000049612,"EOG090R01SI","LOC727030","LOC105835513"
"1236","CG3552",2.00293980873071,5.01959622686001,100.072390705161,1.46927471882469e-23,1.39882811817044e-22,"EOG090R079T","LOC102655796","LOC105830050"
"1237","CG3570",-0.989712069108552,4.26429138640991,7.82500596292229,0.00515282768366831,0.00814645302946958,"EOG090R0EZT","LOC727303","LOC105827768"
"1238","CG3587",-0.199186432396166,4.6444408817112,0.818039995454532,0.365753848984694,0.417238998246673,"EOG090R0ANN","LOC412954","LOC105837825"
"1239","CG3603",0.917838318731659,4.3648083651621,5.47850148409332,0.0192517560601442,0.0279699029889983,"EOG090R0AYJ","LOC552493","LOC105830798"
"1240","CG3631",-1.44986985013457,4.17425082135868,15.8097185857561,7.00418161023191e-05,0.000142864093085311,"EOG090R0A0T","LOC410911","LOC105839738"
"1241","CG3632",-0.693869215096112,6.32347692457238,11.3193422255732,0.000767038798736733,0.00136603298244206,"EOG090R048P","LOC413663","LOC105831889"
"1242","CG3634",-0.710641333320198,5.69174828205481,10.4216851123309,0.00124544202023797,0.00215717915859811,"EOG090R03CY","LOC410357","LOC105830241"
"1243","CG3655",-1.52576753706314,6.17706122170522,46.9862127733261,7.14878309952209e-12,3.01434305990001e-11,"EOG090R05CR","LOC413620","LOC105835267"
"1244","CG3662",1.44256469816019,9.08972570353051,60.7834921199304,6.370993331562e-15,3.42166279789925e-14,"EOG090R0GV1","LOC409366","LOC105829028"
"1245","CG3702",0.567952247148267,7.81120937311289,10.5825567845213,0.00114159666042431,0.00198871644724039,"EOG090R03AC","LOC727027","LOC105839031"
"1246","CG3703",3.34312785893924,3.6823735414526,63.1542203408418,1.91139526345716e-15,1.07703719537258e-14,"EOG090R04J4","LOC410255","LOC105831485"
"1247","CG3704",-1.35253433641337,5.64500900449559,31.6076762974796,1.88682268512307e-08,5.67869822623995e-08,"EOG090R07C5","LOC725745","LOC105836969"
"1248","CG3709",-1.34104105985925,2.90356693998432,4.51672371421665,0.0335650486315588,0.0469844691418871,"EOG090R04CD","LOC411505","LOC105837038"
"1249","CG3711",0.369021838778825,6.03616371271224,1.85645314291873,0.17303471715622,0.212127667029049,"EOG090R01SD","LOC411262","LOC105838591"
"1250","CG3714",0.902816704263317,6.60660530872553,25.0026219378466,5.72524057751681e-07,1.48733901685399e-06,"EOG090R02BU","LOC550885","LOC105831654"
"1251","CG3732",-0.774572722923746,5.29433608243373,15.8134240312746,6.99047834800686e-05,0.000142613770308908,"EOG090R0E9P","LOC409350","LOC105833083"
"1252","CG3735",-1.16344495128499,4.85154815242487,20.4293007005259,6.18751624144764e-06,1.42422502140991e-05,"EOG090R021W","LOC411603","LOC105836229"
"1253","CG3744",-0.855041934621967,7.11793956671362,23.4734266461912,1.26651063014365e-06,3.16961535557919e-06,"EOG090R03LQ","LOC412681","LOC105835125"
"1254","CG3756",0.0225273987709331,5.03502264043414,0.00759106420072664,0.930570791839865,0.94729673744483,"EOG090R0928","LOC411510","LOC105840712"
"1255","CG3760",-1.45358925187174,6.84042431344673,63.927517403179,1.29082020492532e-15,7.35671572481164e-15,"EOG090R0DYZ","LOC552707","LOC105840770"
"1256","CG3764",-0.234123575550654,6.64649080833086,1.42106946799985,0.233227454094392,0.27822059148072,"EOG090R00TU","LOC409702","LOC105838797"
"1257","CG3770",-0.749479961444492,2.88763176501341,3.4354923632379,0.0638095629061747,0.085181963713506,"EOG090R0C67","LOC410425","LOC105836082"
"1258","CG3773",-1.93517468248055,4.20216181779961,34.6197891526962,4.00810893367599e-09,1.30522149137152e-08,"EOG090R0GGB","LOC551452","LOC105833390"
"1259","CG3776",-0.321069396005213,5.27807109378154,2.16631100526786,0.141064270853162,0.175854008487283,"EOG090R0DOO","LOC100577661","LOC105828795"
"1260","CG3781",0.746490691703746,4.30706247826391,8.0926018826232,0.00444463087216,0.00709205707278548,"EOG090R0HB6","LOC412644","LOC105838288"
"1261","CG3792",-0.0577150469816028,5.78418440376419,0.061148615127927,0.804689632081247,0.83449295178796,"EOG090R0E6Y","LOC410429","LOC105839557"
"1262","CG3793",-0.516164226310829,4.96752254758499,6.95969338491433,0.00833663183394957,0.0127511962744835,"EOG090R0A5J","LOC409320","LOC105838447"
"1263","CG3803",-0.605484498313564,4.47581062777168,5.38326244314802,0.0203308249731825,0.0294261163543899,"EOG090R0537","LOC410617","LOC105828949"
"1264","CG3808",-3.05251822337079,5.1500337331241,141.00783372376,1.60261517298723e-32,2.53167480892816e-31,"EOG090R02PH","LOC413087","LOC105836648"
"1265","CG3815",-1.01150114839705,6.21617950785579,19.1126770028464,1.23223685020695e-05,2.74356419988002e-05,"EOG090R08VP","LOC725317","LOC105833067"
"1266","CG3817",-2.39127585667659,3.90994585472037,39.3538874608713,3.53548292261118e-10,1.28995950851348e-09,"EOG090R0H59","LOC724992","LOC105837848"
"1267","CG3857",0.290457280259818,3.90988108172688,0.656369053299143,0.417844738181288,0.470098910856781,"EOG090R0EKZ","LOC411774","LOC105834955"
"1268","CG3860",-0.0745704235156439,5.6107195743331,0.079898821569798,0.777434571459582,0.809936016754715,"EOG090R03VC","LOC409525","LOC105838211"
"1269","CG3862",-0.391130091726708,3.72514413161262,0.886851932480088,0.346331832468824,0.397906374602263,"EOG090R05RW","LOC411554","LOC105836105"
"1270","CG3880",3.9321473133691,-0.194541630922806,3.40949362578125,0.0648223350725857,0.0864380263393132,"EOG090R06QL","LOC413345","LOC105834318"
"1271","CG3887",0.277909742585323,6.42329301165962,2.12509559271044,0.144903740043256,0.180369690403493,"EOG090R0DO1","LOC550992","LOC105833293"
"1272","CG3894",0.875785189446469,1.87028793465694,2.54939547753223,0.110336465534702,0.140661707181214,"EOG090R0BS4","LOC408990","LOC105840431"
"1273","CG3907",1.28243578598604,4.77988254400327,31.5381924886951,1.95555862997851e-08,5.88024386836373e-08,"EOG090R05WW","LOC409769","LOC105838163"
"1274","CG3909",-0.17597623321371,5.1947355731306,0.809746182780274,0.368195302466931,0.419879965105865,"EOG090R0581","LOC551226","LOC105840121"
"1275","CG3918",-2.23856956289939,5.53841456609123,75.3230577240805,3.99664952132989e-18,2.68273417027719e-17,"EOG090R0OP9","LOC725580","LOC105838421"
"1276","CG3955",4.01983768749098,4.02368024499511,107.54912242803,3.3743734508708e-25,3.55933910669631e-24,"EOG090R0N5B","LOC551079","LOC105837326"
"1277","CG3961",1.55482273604296,6.48126133476733,66.9425968426407,2.79529160197453e-16,1.66547918042332e-15,"EOG090R01U5","LOC412541","LOC105839096"
"1278","CG3999",-1.16656348090198,3.08508331806471,7.82139874726293,0.00516312213397442,0.00816013975447233,"EOG090R00X5","LOC100577053","LOC105830264"
"1279","CG40006",-0.196908837527612,4.84656663573526,1.01170832930269,0.314493923779032,0.365072252501385,"EOG090R046D","LOC412788","LOC105839383"
"1280","CG40178",0.965601890283833,3.32911843657764,4.43668026966454,0.0351745803098363,0.0490858485970108,"EOG090R04IO","LOC412118","LOC105832059"
"1281","CG40191",-0.769007020926841,5.69959365289717,12.1593604274464,0.000488421226047351,0.000896608247005523,"EOG090R06JK","LOC551256","LOC105828757"
"1282","CG4022",-0.878499135079998,5.51891573496847,8.14102152054708,0.00432748977055773,0.0069195409099967,"EOG090R0DVZ","LOC551747","LOC105829513"
"1283","CG40228",-1.24112694823853,1.85959603994354,4.33001403621379,0.037445937017661,0.0519500487393243,"EOG090R0OFB","LOC102654012","LOC105828198"
"1284","CG4038",-3.06187709264368,6.0487002835086,132.685719736925,1.05919616892878e-30,1.50829534455459e-29,"EOG090R0MJE","LOC413686","LOC105828618"
"1285","CG4041",-1.26893583677661,5.98585083417417,30.1875085154115,3.92227584290807e-08,1.14486809962248e-07,"EOG090R02G7","LOC409527","LOC105835455"
"1286","CG4042",-0.377094695778859,4.56916412481573,2.41848588725668,0.11991078058456,0.151876831113964,"EOG090R0AJM","LOC102655097","LOC105829034"
"1287","CG4045",-1.08369914625961,4.14252774092542,12.8861479379323,0.000331023043428439,0.000621166735108185,"EOG090R0BUV","LOC100578380","LOC105833752"
"1288","CG4049",-1.53784751269175,5.97736719870318,25.2160771170404,5.12531613189314e-07,1.3374123351495e-06,"EOG090R0076","LOC413753","LOC105837544"
"1289","CG4050",-1.66593799453176,6.187149173096,44.4340355231596,2.63073495107242e-11,1.05866637029834e-10,"EOG090R02K5","LOC410485","LOC105832893"
"1290","CG4069",-1.84512696094518,5.57800157767671,54.6871077592526,1.4133038686976e-13,6.84871801807375e-13,"EOG090R06ZD","LOC551907","LOC105837183"
"1291","CG4074",-1.1971602044681,2.91588050199318,5.61883530813746,0.0177684530140961,0.0259472516326561,"EOG090R084S","LOC107964903","LOC105836657"
"1292","CG4078",-2.4987986499732,5.50140156002703,110.409601080777,7.96981483589366e-26,8.6539340178854e-25,"EOG090R029H","LOC412546","LOC105836143"
"1293","CG4080",-0.109112689220819,6.46374168810302,0.218370223523926,0.640284541923694,0.684581820647364,"EOG090R01T8","LOC725067","LOC105829172"
"1294","CG4098",-0.211303194848321,4.1087921819699,0.434080587607021,0.50999342898774,0.560795863226673,"EOG090R07I5","LOC727534","LOC105837977"
"1295","CG4101",0.763858325818693,2.46400088015904,3.02564821880952,0.081957563937005,0.107282074500862,"EOG090R0N4V","LOC100577727","LOC105830257"
"1296","CG41099",-1.47535513139584,6.48765509278149,39.6929053560302,2.97203186883982e-10,1.08916226722777e-09,"EOG090R0BWY","LOC726291","LOC105840443"
"1297","CG4133",3.12847174132942,3.4132904042412,46.8100036588899,7.82131455947667e-12,3.28264688542583e-11,"EOG090R04N2","LOC410449","LOC105838032"
"1298","CG41378",0.387796234012949,2.87055647417797,0.934631493729208,0.333662319148056,0.385036582225957,"EOG090R0E90","LOC107965322","LOC105834647"
"1299","CG4213",3.24837882486917,5.56484432883822,139.069996044701,4.25195632291101e-32,6.5105223697046e-31,"EOG090R00NE","LOC100578955","LOC105835715"
"1300","CG42231",0.689329694803352,3.44566801930279,5.1184287945585,0.0236730415214208,0.0338798101773902,"EOG090R0GO6","LOC100578999","LOC105841018"
"1301","CG42233",-0.2680972832012,4.32599883448436,0.575393910737938,0.448123445690449,0.50015614227325,"EOG090R022X","LOC102656021","LOC105829227"
"1302","CG42237",1.65773953997599,2.79903431126544,10.4420645682147,0.00123177509188284,0.00213573388691741,"EOG090R08BG","LOC409307","LOC105833340"
"1303","CG42249",1.04319768106277,6.15263824685723,27.0097581358604,2.02430939450148e-07,5.5011766751338e-07,"EOG090R05LJ","LOC408474","LOC105833424"
"1304","CG42265",2.85144748591173,3.72735135831585,54.2983531822499,1.7224611457009e-13,8.28643470093946e-13,"EOG090R0CKJ","LOC410820","LOC105840691"
"1305","CG42268",2.79351118409483,6.74896478464936,204.271934155693,2.44145181502176e-46,7.30822573337443e-45,"EOG090R04CH","LOC726021","LOC105837460"
"1306","CG42271",0.0987162192077583,6.51800897403541,0.244490797245042,0.620981273564266,0.667019540397479,"EOG090R00KQ","LOC410061","LOC105827762"
"1307","CG42321",1.8995530584004,7.92009283410598,114.689185220142,9.2051565638233e-27,1.06077457373631e-25,"EOG090R010D","LOC552074","LOC105828597"
"1308","CG42322",3.15841426727966,4.2574645691495,44.2315232367589,2.91745126421405e-11,1.16932666673445e-10,"EOG090R053H","LOC409588","LOC105835642"
"1309","CG42326",3.1342447278465,3.0052393831674,30.977484789855,2.61039124516792e-08,7.7510813023038e-08,"EOG090R00JQ","LOC100576722","LOC105832072"
"1310","CG42327",0.00693119105554298,6.55141023973111,0.00124722060252491,0.971827756706408,0.98058296172178,"EOG090R04NL","LOC409714","LOC105832341"
"1311","CG42342",2.56559231929363,3.42292130416588,19.6465335284077,9.31721876882049e-06,2.10981455446621e-05,"EOG090R0K9Z","LOC551490","LOC105831332"
"1312","CG42360",-0.00877767959397324,4.85921588014121,0.00211168022136282,0.963347693419272,0.973110033239086,"EOG090R09XG","LOC411931","LOC105840729"
"1313","CG42361",1.73939771675476,3.23454956701818,16.9402151340795,3.85756368093919e-05,8.11227737797507e-05,"EOG090R0HNF","LOC552650","LOC105836919"
"1314","CG4238",-0.452846938500464,6.41243404469327,5.12223977411612,0.0236211099859391,0.0338151980956256,"EOG090R00T7","LOC726045","LOC105839585"
"1315","CG42381",0.550249771327414,4.63577069633822,6.24863723102939,0.0124288892382827,0.0185660374534995,"EOG090R0OE6","LOC725491","LOC105833522"
