XP_006559567.1	XP_008213044.1	XP_011176192.1	0.6998	1.0103	0.8931	
XP_006559557.1	XP_016836764.1	XP_011159027.1	0.0733	0.1619	0.1626	
XP_006559578.1	XP_001601148.1	XP_011164000.1	0.4157	0.5140	0.5054	
XP_006559569.1	NP_001155151.1	XP_011155626.1	0.1092	0.2742	0.3148	
XP_006559576.1	XP_001602605.2	XP_011158461.1	0.0709	0.1654	0.1772	
XP_006559571.1	XP_008215084.1	XP_011165008.1	0.0329	0.0807	0.0824	
XP_006559585.1	XP_003427083.1	XP_011158460.1	0.3174	0.4816	0.5029	
XP_006559586.2	XP_001599814.1	XP_011163777.1	0.7138	0.9247	0.9446	
XP_006559584.1	XP_008215083.1	XP_011163997.1	0.4919	0.6684	0.6774	
XP_006559574.1	XP_016843938.1	XP_011169337.1	0.0959	0.1073	0.1302	
XP_006559588.1	XP_016840733.1	XP_011163775.1	0.7113	0.8948	0.7142	
XP_006559599.1	XP_001600828.1	XP_011172508.1	0.2988	0.4847	0.4247	
XP_006559609.1	XP_008209631.1	XP_011166613.1	0.6006	0.8103	0.7445	
XP_006559627.1	XP_001600692.1	XP_011164893.1	0.1327	0.1786	0.1888	
XP_006559626.1	XP_001600565.2	XP_011173857.1	0.3356	0.3455	0.3356	
XP_006559624.1	XP_016843157.1	XP_011172015.1	0.1946	0.5375	0.5426	
XP_006559634.1	XP_008216939.1	XP_011164888.1	0.3262	0.3907	0.4015	
XP_006559651.1	XP_008212562.1	XP_011160327.1	0.0684	0.1328	0.1719	
XP_006559652.1	XP_008212563.1	XP_011160328.1	0.0668	0.1336	0.1709	
XP_006559671.1	XP_001603401.1	XP_011160321.1	0.1425	0.1873	0.2219	
XP_006559664.1	XP_001604682.1	XP_011160333.1	0.3463	0.3779	0.4131	
XP_006559668.1	XP_008214857.1	XP_011175528.1	0.4919	0.6349	0.6706	
XP_006559677.1	XP_003424309.2	XP_011166887.1	0.2276	0.4290	0.4623	
XP_006559674.1	XP_001602270.2	XP_011160319.1	0.0477	0.1272	0.1272	
XP_006559687.1	XP_016839126.1	XP_011160299.1	0.5010	0.7730	0.7304	
XP_006559691.1	XP_016839128.1	XP_011160301.1	0.4677	0.7378	0.6900	
XP_006559708.1	XP_001601787.1	XP_011176256.1	0.0880	0.1760	0.1600	
XP_006559692.1	XP_016839127.1	XP_011160300.1	0.5159	0.7639	0.7275	
XP_006559710.1	XP_016843002.1	XP_011159851.1	0.1931	0.2604	0.2735	
XP_006559709.1	XP_016843001.1	XP_011167096.1	0.3802	0.4396	0.4603	
XP_006559713.1	XP_008217617.1	XP_011165216.1	0.3657	0.4878	0.5611	
XP_006559719.1	XP_008213480.1	XP_011158573.1	0.1823	0.1921	0.2288	
XP_006559727.1	XP_003425003.1	XP_011158572.1	0.6859	0.8122	0.7470	
XP_006559731.1	XP_003426138.1	XP_011164007.1	0.8013	0.8906	0.6719	
XP_006559738.1	XP_001601605.2	XP_011160314.1	0.6063	0.7163	0.7974	
XP_006559725.1	XP_016839265.1	XP_011158580.1	0.3456	0.3837	0.4611	
XP_006559756.2	XP_003425709.1	XP_011167357.1	0.5996	1.1240	1.1100	
XP_006559739.1	XP_016842822.1	XP_011161782.1	0.8381	1.0045	0.8613	
XP_006559771.1	XP_008209509.1	XP_011176313.1	0.1274	0.2624	0.2294	
XP_006559764.1	XP_008208020.1	XP_011165766.1	0.0906	0.1707	0.1951	
XP_006559778.1	XP_008212741.1	XP_011158197.1	0.4262	0.6594	0.5938	
XP_006559772.1	XP_016838431.1	XP_011159832.1	0.5156	0.5831	0.6148	
XP_006559789.1	XP_001605076.1	XP_011176140.1	0.1050	0.5521	0.5705	
XP_006559810.1	XP_008208048.1	XP_011167476.1	0.4542	0.7122	0.7694	
XP_006559807.1	XP_001604648.1	XP_011170914.1	0.2572	0.3496	0.3611	
XP_006559825.1	XP_008208015.1	XP_011168714.1	0.1026	0.1589	0.1589	
XP_006559828.1	XP_008210569.1	XP_011155930.1	0.4050	0.4864	0.5084	
XP_006559844.1	XP_016840390.1	XP_011155477.1	0.5219	0.6317	0.6937	
XP_006559841.2	XP_008205570.1	XP_011159472.1	0.1755	0.2291	0.1845	
XP_006559757.1	XP_008209847.1	XP_011167363.1	0.1111	0.3158	0.3416	
XP_006559849.1	XP_001600425.2	XP_011155453.1	0.2870	0.3793	0.3610	
XP_006559847.1	XP_016843443.1	XP_011155473.1	0.1175	0.1462	0.1305	
XP_006559848.1	XP_016843445.1	XP_011155475.1	0.1203	0.1497	0.1364	
XP_006559868.1	XP_003424231.1	XP_011162679.1	0.5209	0.6632	0.6825	
XP_006559843.1	XP_001600416.1	XP_011159394.1	0.3308	0.4596	0.4337	
XP_006559876.1	XP_001603619.1	XP_011162771.1	0.3784	0.4499	0.4361	
XP_006559884.1	XP_001600604.1	XP_011162786.1	0.0312	0.0352	0.0312	
XP_006559886.1	XP_008211218.1	XP_011163488.1	0.3020	0.3766	0.3439	
XP_006559880.1	XP_008210463.2	XP_011162784.1	0.1643	0.2256	0.2206	
XP_006559902.1	XP_001599719.1	XP_011160309.1	0.1837	0.2619	0.1807	
XP_006559905.1	XP_016839255.1	XP_011157491.1	0.0937	0.0937	0.1197	
XP_006559906.1	XP_016839256.1	XP_011157492.1	0.1021	0.1038	0.1339	
XP_006559914.1	XP_001601351.4	XP_011164988.1	0.6100	0.6911	0.7916	
XP_006559915.1	XP_003426764.1	XP_011164987.1	0.3008	0.4849	0.5084	
XP_006559932.1	XP_016841891.1	XP_011175743.1	0.0674	0.1011	0.0787	
XP_006559947.1	XP_016843605.1	XP_011169727.1	0.3769	0.5827	0.5745	
XP_006559953.2	XP_001601117.3	XP_011158801.1	0.1877	0.3107	0.3085	
XP_006559945.1	XP_001600305.1	XP_011175482.1	0.1462	0.3959	0.4119	
XP_006560007.2	XP_001604253.3	XP_011173102.1	0.5793	0.6018	0.6972	
XP_006560015.2	XP_001608232.1	XP_011160285.1	0.3321	0.4289	0.4523	
XP_006560018.1	XP_016843767.1	XP_011160287.1	0.3448	0.4404	0.4308	
XP_006560020.1	NP_001153423.1	XP_011165839.1	0.0720	0.1266	0.1092	
XP_006560011.1	XP_008205976.1	XP_011170024.1	0.1523	0.1860	0.1833	
XP_006560037.1	XP_003426693.1	XP_011170129.1	0.2901	0.5389	0.5826	
XP_006560031.2	XP_001604899.3	XP_011167866.1	0.2914	0.3545	0.4105	
XP_006560033.1	XP_003425499.1	XP_011167873.1	0.0876	0.1143	0.0914	
XP_006560021.1	XP_008203062.1	XP_011156764.1	0.3763	0.6690	0.6244	
XP_006560063.1	XP_001606002.2	XP_011158394.1	0.3991	0.6841	0.6749	
XP_006560077.1	XP_016840398.1	XP_011159469.1	0.4387	0.4604	0.5053	
XP_006560080.1	XP_008205429.1	XP_011159461.1	0.4205	0.5086	0.4698	
XP_006560064.1	XP_001602045.2	XP_011157858.1	0.0935	0.1486	0.1519	
XP_006560091.1	XP_008214047.1	XP_011157521.1	0.7552	0.8903	0.8097	
XP_006560095.1	XP_003426481.1	XP_011157667.1	0.5371	0.8969	0.8332	
XP_006560097.1	XP_008205729.1	XP_011167038.1	0.7725	0.9528	0.7554	
XP_006560139.1	XP_008206366.1	XP_011173191.1	0.0145	0.0290	0.0242	
XP_006560117.1	XP_016839859.1	XP_011164446.1	0.1447	0.2714	0.2513	
XP_006560142.1	XP_016839370.1	XP_011173190.1	0.3333	0.4549	0.5151	
XP_006560146.1	XP_008214567.1	XP_011162964.1	0.0528	0.0528	0.0669	
XP_006560156.1	XP_008211563.1	XP_011165472.1	1.0403	1.4985	1.2881	
XP_006560153.1	XP_008207249.1	XP_011165329.1	0.1807	0.2686	0.2855	
XP_006560154.1	XP_008211559.1	XP_011165314.1	0.5150	0.6113	0.6231	
XP_006560170.1	NP_001153450.1	XP_011161798.1	0.2747	0.3857	0.3332	
XP_006560108.1	XP_016844672.1	XP_011157535.1	0.0915	0.1299	0.1157	
XP_006560159.1	XP_008215360.1	XP_011165248.1	0.1745	0.2661	0.2620	
XP_006560166.1	XP_008204948.2	XP_011161765.1	0.0513	0.0856	0.1002	
XP_006560173.1	XP_016841700.1	XP_011161848.1	0.0983	0.2509	0.2538	
XP_006560191.1	XP_008211815.1	XP_011159520.1	0.1408	0.2823	0.2519	
XP_006560145.1	XP_016843908.1	XP_011162945.1	0.3905	0.5368	0.5418	
XP_006560197.1	XP_001607126.1	XP_011170127.1	0.0683	0.1328	0.1139	
XP_006560202.1	XP_016845619.1	XP_011170126.1	0.1293	0.1781	0.1755	
XP_006560213.1	XP_016841536.1	XP_011164603.1	0.3161	0.4136	0.3951	
XP_006560218.1	XP_008207285.1	XP_011156726.1	0.3778	0.4905	0.5125	
XP_006560243.1	XP_016845573.1	XP_011170336.1	0.1530	0.3342	0.4000	
XP_006560265.1	XP_016842713.1	XP_011171358.1	0.6479	0.7424	0.8473	
XP_006560267.1	XP_001603067.1	XP_011171369.1	0.1809	0.2783	0.2605	
XP_006560240.1	XP_016845571.1	XP_011176216.1	0.2901	0.3567	0.3906	
XP_006560272.1	XP_016839486.1	XP_011168033.1	0.3174	0.5632	0.5501	
XP_006560274.1	XP_008205748.1	XP_011173446.1	0.6717	1.1476	1.1737	
XP_006560280.1	XP_001600055.1	XP_011167381.1	0.0947	0.1754	0.1860	
XP_006560279.1	XP_003425560.1	XP_011169866.1	0.8233	1.0737	1.1642	
XP_006560278.1	XP_016839190.1	XP_011166914.1	0.3457	0.6031	0.5457	
XP_006560286.1	XP_008218089.1	XP_011156244.1	0.2378	0.2878	0.2647	
XP_006560291.1	XP_001604675.1	XP_011159675.1	0.7608	1.3260	1.0434	
XP_006560283.1	XP_016842367.1	XP_011156243.1	0.3962	0.4856	0.5050	
XP_006560308.2	XP_008215951.1	XP_011168035.1	0.4483	0.6433	0.6919	
XP_006560334.1	XP_001603315.1	XP_011156102.1	0.1757	0.2508	0.2262	
XP_006560324.1	XP_001605074.2	XP_011156094.1	0.1741	0.3112	0.3511	
XP_006560362.1	XP_008203258.1	XP_011157943.1	0.2785	0.3742	0.3142	
XP_006560385.1	NP_001161182.1	XP_011158046.1	0.4035	0.6402	0.7244	
XP_006560387.1	XP_008202090.1	XP_011158072.1	1.2381	1.3688	1.0928	
XP_006560384.1	XP_001601424.3	XP_011158054.1	0.3056	0.4677	0.4620	
XP_006560365.1	XP_001601872.2	XP_011158049.1	0.0372	0.0851	0.0824	
XP_006560383.1	XP_001601304.1	XP_011158073.1	0.4399	0.8043	0.8233	
XP_006560438.1	XP_008202288.1	XP_011158067.1	0.3956	0.5309	0.5711	
XP_006560446.1	XP_016841732.1	XP_011158002.1	0.3587	0.4187	0.4112	
XP_006560462.1	XP_008203259.1	XP_011157939.1	0.2810	0.6279	0.4387	
XP_006560472.1	XP_016844520.1	XP_011158061.1	0.2951	0.4713	0.4930	
XP_006560477.1	XP_016844508.1	XP_011157960.1	0.1329	0.2371	0.2506	
XP_006560491.1	XP_008202303.1	XP_011158001.1	0.7533	0.9146	1.0166	
XP_006560486.1	XP_016845008.1	XP_011165717.1	0.2735	0.3726	0.3726	
XP_006560498.1	XP_016836620.1	XP_011165121.1	0.5070	0.7976	0.8255	
XP_006560502.1	XP_008206894.1	XP_011167340.1	0.6734	0.7988	0.8344	
XP_006560519.1	XP_016837047.1	XP_011168552.1	0.2646	0.3567	0.3250	
XP_006560497.1	XP_016836845.1	XP_011165124.1	0.4683	0.5620	0.5404	
XP_006560546.1	XP_008212788.1	XP_011168796.1	0.4062	0.6747	0.6576	
XP_006560563.2	XP_001599993.2	XP_011156117.1	0.1843	0.2340	0.2222	
XP_006560562.1	XP_016838240.1	XP_011156004.1	0.7838	1.2661	1.2936	
XP_006560512.1	XP_016838152.1	XP_011164493.1	0.4961	0.7891	0.8148	
XP_006560611.1	XP_008204339.1	XP_011169095.1	0.1905	0.3745	0.3570	
XP_006560607.1	XP_008209003.1	XP_011169079.1	0.1846	0.3489	0.3309	
XP_006560617.1	XP_008215328.1	XP_011173989.1	0.5192	0.6034	0.6034	
XP_006560618.1	XP_001606958.1	XP_011161408.1	0.0000	0.0308	0.0308	
XP_006560635.1	XP_001602343.2	XP_011173577.1	0.2779	0.4152	0.4438	
XP_006560620.1	XP_016838644.1	XP_011167330.1	0.6076	0.6517	0.6979	
XP_006560650.1	NP_001177674.1	XP_011173597.1	0.2978	0.3614	0.3795	
XP_006560651.2	XP_016839686.1	XP_011165673.1	1.0202	1.2537	1.0834	
XP_006560649.1	XP_016838408.1	XP_011173586.1	0.1750	0.2873	0.2650	
XP_006560654.1	XP_016837236.1	XP_011169930.1	0.1429	0.2816	0.2483	
XP_006560659.1	XP_016843802.1	XP_011173347.1	0.1146	0.2486	0.1667	
XP_006560660.1	XP_008214220.1	XP_011173345.1	0.1682	0.2518	0.2980	
XP_006560665.1	XP_016838165.1	XP_011157642.1	0.4420	0.5133	0.5133	
XP_006560671.1	XP_008215425.1	XP_011173369.1	0.4201	0.6347	0.4201	
XP_006560667.1	XP_001604031.2	XP_011173363.1	0.1522	0.3060	0.3236	
XP_006560680.1	XP_016838786.1	XP_011163069.1	0.1025	0.3299	0.3299	
XP_006560647.1	XP_016837102.1	XP_011173585.1	0.1388	0.1625	0.1893	
XP_006560702.1	XP_008215357.1	XP_011164708.1	0.1052	0.1402	0.1567	
XP_006560700.1	XP_001604355.2	XP_011164722.1	0.5844	0.6405	0.8590	
XP_006560709.1	XP_008212948.1	XP_011166042.1	0.5060	0.6898	0.7349	
XP_006560698.1	XP_001606680.2	XP_011170370.1	0.6177	0.5724	0.6402	
XP_006560719.1	XP_003425538.1	XP_011168107.1	0.5405	0.7074	0.6687	
XP_006560725.1	XP_001606475.1	XP_011172008.1	0.4153	0.5993	0.5993	
XP_006560738.1	XP_016840583.1	XP_011167571.1	0.3242	0.4992	0.4992	
XP_006560739.1	XP_008202866.1	XP_011159333.1	0.2997	0.5677	0.5918	
XP_006560765.1	XP_001603776.1	XP_011165131.1	0.0672	0.1303	0.1331	
XP_006560781.1	XP_001604703.3	XP_011162432.1	0.0762	0.1192	0.1159	
XP_006560759.1	XP_001603467.1	XP_011165460.1	0.6809	0.8501	0.9529	
XP_006560751.2	XP_016841748.1	XP_011157594.1	0.2286	0.3698	0.3490	
XP_006560825.1	XP_003427819.1	XP_011166403.1	0.1214	0.1699	0.1820	
XP_006560822.1	NP_001157607.1	XP_011166409.1	0.0987	0.1467	0.1307	
XP_006560854.1	XP_016845604.1	XP_011162265.1	0.4623	0.5781	0.6373	
XP_006560832.1	XP_008202524.1	XP_011166434.1	0.1922	0.3766	0.3790	
XP_006560831.1	XP_016842304.1	XP_011161921.1	0.8453	1.1176	1.2748	
XP_006560866.1	XP_008215187.1	XP_011162101.1	1.1533	1.9476	1.8810	
XP_006560873.1	XP_016837636.1	XP_011163460.1	0.1086	0.2357	0.2303	
XP_006560878.1	XP_001604614.2	XP_011163499.1	0.1018	0.1854	0.1869	
XP_006560880.1	XP_008209612.1	XP_011157507.1	0.1160	0.2983	0.3013	
XP_006560896.2	XP_016841253.1	XP_011164018.1	0.2646	0.3685	0.4158	
XP_006560910.1	XP_016844058.1	XP_011170096.1	0.4334	0.6682	0.5566	
XP_006560930.1	XP_001600611.1	XP_011155696.1	0.1715	0.2444	0.2471	
XP_006560909.2	XP_003427626.1	XP_011170095.1	0.2720	0.3349	0.3302	
XP_006560912.1	XP_001606325.1	XP_011170108.1	0.0563	0.1408	0.1549	
XP_006560961.1	XP_016838603.1	XP_011159277.1	0.1446	0.2307	0.1566	
XP_006560954.1	XP_008217094.1	XP_011170799.1	0.2665	0.3391	0.3391	
XP_006560951.1	XP_001606110.2	XP_011161286.1	0.3665	0.4247	0.4311	
XP_006560945.1	XP_001600892.2	XP_011158235.1	0.2782	0.3292	0.3732	
XP_006560985.1	XP_001602076.1	XP_011159317.1	0.0743	0.1714	0.1543	
XP_006560988.1	XP_001605441.1	XP_011157080.1	0.1677	0.1930	0.1962	
XP_006560991.1	XP_008209690.1	XP_011157081.1	0.1896	0.2446	0.2494	
XP_006560997.1	XP_016838333.1	XP_011162323.1	0.1753	0.1898	0.2381	
XP_006560999.1	XP_016838336.1	XP_011162324.1	0.1766	0.1935	0.2431	
XP_006561001.1	XP_016838340.1	XP_011162326.1	0.1756	0.1919	0.2422	
XP_006561020.1	XP_008209391.1	XP_011175558.1	0.5616	0.8074	0.7382	
XP_006561048.1	XP_016845197.1	XP_011163942.1	0.3818	0.4708	0.4437	
XP_006561051.1	XP_008214977.1	XP_011163939.1	0.3867	0.5133	0.4531	
XP_006561057.1	XP_008214979.1	XP_011163968.1	0.5891	0.7493	0.6971	
XP_006561056.1	XP_008214978.1	XP_011163969.1	0.4648	0.6571	0.5668	
XP_006561059.1	XP_008214624.1	XP_011163929.1	0.4210	0.4337	0.4273	
XP_006561064.1	XP_008214625.1	XP_011163925.1	0.1336	0.2537	0.2915	
XP_006561071.1	XP_016845480.1	XP_011163964.1	0.2874	0.3093	0.4397	
XP_006561040.1	XP_008209980.1	XP_011165392.1	0.3160	0.3961	0.3791	
XP_006561079.1	XP_003426587.1	XP_011166011.1	0.7356	0.7356	0.8915	
XP_006561049.2	XP_001601511.2	XP_011163943.1	0.1444	0.4498	0.4847	
XP_006561085.2	XP_001603751.1	XP_011170044.1	0.3894	0.5103	0.4770	
XP_006561090.1	XP_008202202.1	XP_011170252.1	0.1676	0.2202	0.1850	
XP_006561082.1	XP_003425367.1	XP_011156435.1	0.1420	0.1888	0.2549	
XP_006561007.1	XP_008211794.1	XP_011175423.1	0.2783	1.4343	1.4032	
XP_006561099.1	XP_001608280.1	XP_011165999.1	0.2697	0.3733	0.3416	
XP_006561095.1	XP_003424470.1	XP_011157979.1	0.1382	0.1382	0.1533	
XP_006561093.1	XP_008202190.1	XP_011170147.1	0.9155	1.1292	1.1173	
XP_006561100.1	NP_001154957.1	XP_011157250.1	0.4696	0.7648	0.6974	
XP_006561120.1	XP_008212395.1	XP_011170817.1	0.0815	0.1574	0.1674	
XP_006561067.1	XP_016841416.1	XP_011166016.1	0.5019	0.7058	0.7458	
XP_006561121.1	XP_008212397.1	XP_011170818.1	0.0818	0.1593	0.1693	
XP_006561133.1	XP_016843536.1	XP_011170824.1	0.2803	0.3534	0.3230	
XP_006561137.1	XP_001601197.1	XP_011170840.1	0.3644	0.4879	0.4078	
XP_006561138.1	NP_001122410.2	XP_011170846.1	0.7583	0.7635	0.8344	
XP_006561140.1	XP_008216190.1	XP_011170847.1	0.0572	0.1063	0.1049	
XP_006561148.1	XP_001604898.2	XP_011162836.1	0.4331	0.4563	0.4921	
XP_006561044.2	XP_008203394.1	XP_011166540.1	0.9392	1.1951	1.3226	
XP_006561160.1	XP_016845710.1	XP_011159048.1	0.3189	0.3857	0.4300	
XP_006561152.1	XP_001604961.2	XP_011159785.1	0.3621	0.4616	0.4529	
XP_006561168.2	XP_001604101.2	XP_011162479.1	0.5849	0.7463	0.6675	
XP_006561174.1	XP_001604005.2	XP_011162804.1	0.6701	0.9486	0.8978	
XP_006561175.1	XP_001606077.2	XP_011162481.1	0.6617	0.7567	0.8203	
XP_006561185.1	XP_001601935.1	XP_011163170.1	0.7656	0.8879	0.7099	
XP_006561178.1	XP_001599507.2	XP_011162482.1	0.4414	0.5419	0.5710	
XP_006561192.1	XP_008201914.1	XP_011163555.1	0.0851	0.0904	0.1011	
XP_006561186.1	XP_008201910.1	XP_011168761.1	0.7131	0.7675	0.7745	
XP_006561189.1	XP_016842373.1	XP_011168290.1	0.3960	0.5946	0.6022	
XP_006561194.1	XP_001607744.2	XP_011176253.1	0.1834	0.2527	0.2801	
XP_006561188.1	XP_001603193.2	XP_011156644.1	0.5436	0.4786	0.6254	
XP_006561222.1	XP_008210689.1	XP_011162517.1	0.1054	0.2341	0.2741	
XP_006561227.1	XP_008202970.1	XP_011162507.1	0.2644	0.4960	0.4584	
XP_006561225.1	XP_008202916.1	XP_011162513.1	0.1472	0.2876	0.2893	
XP_006561235.1	XP_001600260.1	XP_011172073.1	0.2472	0.3399	0.3302	
XP_006561233.1	XP_008202967.1	XP_011162510.1	0.2946	0.5412	0.5102	
XP_006561247.1	XP_003425579.1	XP_011162421.1	0.4387	0.5388	0.4794	
XP_006561244.1	XP_016837365.1	XP_011159339.1	0.1661	0.2997	0.3514	
XP_006561239.1	XP_001606187.2	XP_011162503.1	0.0431	0.0965	0.0951	
XP_006561269.1	XP_008203343.1	XP_011167306.1	0.6965	0.9713	0.8015	
XP_006561268.1	XP_008217430.1	XP_011155716.1	0.3274	0.4501	0.4125	
XP_006561263.2	XP_008216574.1	XP_011176356.1	0.2795	0.3896	0.4045	
XP_006561314.1	XP_016845432.1	XP_011166837.1	0.0741	0.0954	0.0923	
XP_006561312.1	XP_016845426.1	XP_011166833.1	0.1020	0.1418	0.1355	
XP_006561337.1	NP_001180239.1	XP_011175494.1	0.0609	0.3542	0.3669	
XP_006561340.1	XP_001600263.1	XP_011175495.1	0.0808	0.1703	0.1507	
XP_006561344.1	XP_008203683.1	XP_011175498.1	0.3654	0.3654	0.3742	
XP_006561326.1	XP_008210873.1	XP_011164220.1	0.3938	0.5348	0.5962	
XP_006561302.1	XP_016844255.1	XP_011166752.1	0.3393	0.3945	0.3424	
XP_006561342.1	XP_016842852.1	XP_011164207.1	0.0527	0.1023	0.1044	
XP_006561362.1	XP_016842861.1	XP_011164209.1	0.4719	0.8696	0.9517	
XP_006561380.1	XP_008212553.1	XP_011173073.1	0.0977	0.1847	0.2213	
XP_006561304.1	XP_016844250.1	XP_011167026.1	0.1031	0.2326	0.2520	
XP_006561391.1	XP_001606256.1	XP_011164861.1	0.2457	0.4186	0.4434	
XP_006561418.1	NP_001123317.1	XP_011159547.1	0.5236	0.5922	0.4947	
XP_006561386.1	XP_008211506.1	XP_011166754.1	0.5887	0.8098	0.8587	
XP_006561440.1	XP_003424561.1	XP_011159580.1	0.1143	0.1857	0.1571	
XP_006561444.2	XP_001599857.1	XP_011165093.1	0.6113	0.7398	0.7992	
XP_006561461.1	XP_008206442.1	XP_011175934.1	0.1750	0.2678	0.2423	
XP_006561470.1	XP_001604884.3	XP_011159812.1	0.8203	1.3128	1.2819	
XP_006561475.1	XP_001603395.1	XP_011163706.1	0.7059	0.7967	0.7218	
XP_006561448.1	XP_001605126.1	XP_011171671.1	0.1858	0.3674	0.3716	
XP_006561486.1	XP_016840023.1	XP_011161764.1	0.3852	0.5634	0.6019	
XP_006561474.1	XP_016839258.1	XP_011168848.1	0.7600	1.0121	0.9827	
XP_006561402.1	XP_008204944.1	XP_011161100.1	0.1091	0.2290	0.1939	
XP_006561500.1	XP_016841226.1	XP_011157760.1	0.0954	0.2367	0.2333	
XP_006561260.1	XP_008203340.1	XP_011167298.1	0.2970	0.4046	0.4381	
XP_006561531.1	XP_003427029.1	XP_011156758.1	0.2229	0.2729	0.2393	
XP_006561526.2	XP_008215539.1	XP_011159856.1	0.7785	1.0043	1.0702	
XP_006561561.1	XP_001604111.1	XP_011167792.1	0.0192	0.0769	0.0817	
XP_006561568.1	XP_016842904.1	XP_011158366.1	0.1222	0.2856	0.3007	
XP_006561616.1	XP_008205544.1	XP_011166463.1	0.1175	0.2969	0.3142	
XP_006561618.1	XP_016842086.1	XP_011165041.1	0.0910	0.2282	0.2268	
XP_006561628.1	XP_016845276.1	XP_011169376.1	0.1314	0.3043	0.2994	
XP_006561572.1	XP_008215460.1	XP_011171066.1	0.0873	0.2323	0.2365	
XP_006561633.1	XP_016844478.1	XP_011175676.1	0.3250	0.3768	0.4463	
XP_006561644.1	XP_008211589.1	XP_011158601.1	0.3111	0.3921	0.3420	
XP_006561636.1	XP_001605241.2	XP_011166432.1	0.1204	0.3280	0.3280	
XP_006561658.1	XP_001599414.1	XP_011160342.1	0.1196	0.1304	0.1685	
XP_006561659.1	XP_008208597.1	XP_011160352.1	0.4800	0.9138	0.9725	
XP_006561637.1	XP_001600265.2	XP_011173530.1	0.6495	0.9198	0.9717	
XP_006561675.1	XP_001601882.1	XP_011160367.1	0.1582	0.5114	0.4460	
XP_006561678.2	XP_001600451.2	XP_011170783.1	0.3317	0.3902	0.3867	
XP_006561688.1	XP_001607266.1	XP_011156615.1	0.0714	0.1364	0.0844	
XP_006561683.1	XP_008204901.1	XP_011170506.1	0.0222	0.0698	0.0698	
XP_006561685.1	XP_008204866.1	XP_011169597.1	0.0789	0.1217	0.1349	
XP_006561652.1	XP_003426955.1	XP_011160347.1	0.1000	0.2318	0.1943	
XP_006561690.1	XP_016843828.1	XP_011156616.1	0.0767	0.1624	0.1564	
XP_006561703.1	XP_016841179.1	XP_011168836.1	0.1828	0.4176	0.3605	
XP_006561707.1	XP_008207024.1	XP_011168853.1	0.1103	0.1801	0.1728	
XP_006561699.1	XP_008217496.1	XP_011168823.1	1.0329	1.1680	1.1599	
XP_006561709.1	XP_008215971.1	XP_011168895.1	0.1178	0.5016	0.5171	
XP_006561717.1	XP_001607072.1	XP_011161627.1	0.2246	0.2663	0.2836	
XP_006561702.1	XP_016842127.1	XP_011168827.1	1.1858	1.3257	1.3811	
XP_006561729.1	XP_001606878.1	XP_011161667.1	0.1314	0.1022	0.1533	
XP_006561735.1	XP_001608223.1	XP_011166237.1	0.3346	0.4717	0.4305	
XP_006561747.1	XP_008217517.1	XP_011165086.1	0.2887	0.4253	0.3516	
XP_006561749.1	XP_008213957.2	XP_011161508.1	0.2832	0.4053	0.4053	
XP_006561760.1	XP_008215102.1	XP_011171011.1	0.2819	0.6679	0.6516	
XP_006561768.1	XP_008211307.2	XP_011158609.1	0.4953	0.6212	0.5871	
XP_006561743.1	XP_008211396.1	XP_011167790.1	0.2755	0.4221	0.4696	
XP_006561774.1	XP_008211314.1	XP_011158969.1	0.0988	0.0961	0.0961	
XP_006561775.2	XP_001602430.1	XP_011162141.1	0.6247	0.6745	0.6075	
XP_006561767.2	XP_001603097.1	XP_011172842.1	0.7244	0.8629	0.8609	
XP_006561788.1	XP_016840793.1	XP_011166484.1	0.2795	0.4051	0.3529	
XP_006561794.1	XP_016844947.1	XP_011156590.1	0.0094	0.1006	0.1006	
XP_006561782.1	XP_008212835.1	XP_011158192.1	0.4981	0.6187	0.5719	
XP_006561795.1	XP_001601226.2	XP_011166483.1	0.3170	0.4032	0.3791	
XP_006561797.1	XP_008211520.1	XP_011166477.1	0.0788	0.1260	0.0992	
XP_006561798.1	XP_003427560.1	XP_011166478.1	0.0755	0.1318	0.1032	
XP_006561802.1	XP_001601024.2	XP_011156608.1	0.4761	0.6017	0.6360	
XP_006561817.1	XP_001607098.1	XP_011166358.1	0.5906	0.6826	0.7493	
XP_006561821.1	XP_001607063.1	XP_011166493.1	0.4065	0.4940	0.4555	
XP_006561513.1	XP_001605420.2	XP_011168949.1	0.2501	0.3045	0.2987	
XP_006561828.2	XP_001599180.2	XP_011166368.1	0.2228	0.3675	0.3550	
XP_006561837.1	XP_008205788.1	XP_011166364.1	0.1842	0.2465	0.2380	
XP_006561836.1	XP_008205783.1	XP_011166363.1	0.4537	0.4319	0.4989	
XP_006561832.1	XP_001600251.1	XP_011166373.1	0.3257	0.3236	0.3797	
XP_006561855.1	XP_016841479.1	XP_011171027.1	0.1527	0.2921	0.2760	
XP_006561863.1	XP_016844456.1	XP_011171063.1	0.3663	0.5316	0.5415	
XP_006561882.1	XP_001607173.3	XP_011169077.1	0.6251	0.6860	0.8208	
XP_006561861.1	XP_016840937.1	XP_011171097.1	0.7069	1.1391	1.1209	
XP_006561890.1	XP_016841769.1	XP_011166343.1	0.0638	0.2318	0.2877	
XP_006561923.1	XP_016839093.1	XP_011166269.1	0.3962	0.7981	0.8657	
XP_006561936.1	XP_001599343.1	XP_011158354.1	0.3001	0.3845	0.3790	
